episode,endured_step,shaped_return,success,actor_loss,critic_loss,total_loss
494,242,2.019782781600952,0,0.0029081476386636496,0.06895440816879272,0.03198503702878952
495,248,1.9721359014511108,0,-0.06800419092178345,0.0733860656619072,-0.036510854959487915
496,425,3.6164638996124268,0,-0.01857338659465313,0.048272304236888885,0.0002405242994427681
497,359,3.4450361728668213,0,-0.02337690256536007,0.014905452728271484,-0.021384265273809433
498,500,5.335173606872559,1,-0.02877592109143734,0.014727585017681122,-0.026756566017866135
499,441,3.574108123779297,0,-0.018436241894960403,0.020687401294708252,-0.013366399332880974
500,334,3.1132736206054688,0,-0.01887240633368492,0.021094724535942078,-0.01375293917953968
501,500,5.20700740814209,1,-0.04021931067109108,0.01152403000742197,-0.03977479040622711
502,320,2.987916946411133,0,-0.03321981057524681,0.015705978497862816,-0.03066934645175934
503,500,5.801920413970947,1,-0.01602538302540779,0.04341980814933777,0.00047071371227502823
504,297,2.5868990421295166,0,-0.025365101173520088,0.018775643780827522,-0.02122901938855648
505,343,2.8042333126068115,0,-0.0020035388879477978,0.03394727036356926,0.009623313322663307
506,415,3.3774781227111816,0,-0.010095993988215923,0.02693578042089939,-0.00177456671372056
507,387,3.198727607727051,0,-0.02882416732609272,0.015199275687336922,-0.026661347597837448
508,110,0.8857724666595459,0,-0.09609884023666382,0.04755757376551628,-0.07718954980373383
509,500,5.632635116577148,1,-0.012801561504602432,0.03654390946030617,0.00021845055744051933
510,465,3.756309986114502,0,-0.023046469315886497,0.02083454839885235,-0.017899051308631897
511,327,2.641674280166626,0,-0.015474510379135609,0.03815124183893204,-0.0015930365771055222
512,196,1.5392746925354004,0,-0.001484148669987917,0.05688747018575668,0.021739834919571877
513,500,5.668401718139648,1,-0.05817696824669838,0.02413373999297619,-0.0514090396463871
514,500,5.391387462615967,1,-0.01823604851961136,0.02055903524160385,-0.013179902918636799
515,500,5.184601783752441,1,-0.05093022808432579,0.015769416466355324,-0.04828724265098572
516,500,5.464911937713623,1,-0.033305250108242035,0.03130977973341942,-0.022943925112485886
517,347,3.0718350410461426,0,-0.022001085802912712,0.02751799114048481,-0.01345501746982336
518,500,5.590234756469727,1,-0.014202612452208996,0.06591992825269699,0.013452352955937386
519,346,2.793043851852417,0,-0.021856363862752914,0.0124999163672328,-0.021002478897571564
520,429,3.5262932777404785,0,-0.012683316133916378,0.021373741328716278,-0.00734794931486249
521,392,3.27683687210083,0,-0.04572823643684387,0.024853195995092392,-0.038397327065467834
522,500,5.457066535949707,1,-0.03853878006339073,0.01516249030828476,-0.036218732595443726
523,206,1.6794365644454956,0,-0.0014201634330675006,0.06537918001413345,0.026071060448884964
524,443,4.108262538909912,0,-0.019376972690224648,0.010940056294202805,-0.019393736496567726
525,500,5.47977352142334,1,0.006827740464359522,0.03951967507600784,0.021165166050195694
526,307,2.5833816528320312,0,-0.03809429332613945,0.034994322806596756,-0.02573622576892376
527,500,5.022592067718506,1,-0.004778906237334013,0.01843799278140068,-0.0008504581637680531
528,500,5.235302925109863,1,0.008423103019595146,0.022894931957125664,0.01460055261850357
529,500,5.112521171569824,1,-0.0203732717782259,0.016761837527155876,-0.01730693131685257
530,500,5.055981636047363,1,-0.033326406031847,0.003976856824010611,-0.036516111344099045
531,500,5.166117191314697,1,-0.05649802088737488,0.002703445265069604,-0.060406628996133804
532,500,5.076472282409668,1,-0.029780151322484016,0.004455195739865303,-0.03280999884009361
533,500,5.757170677185059,1,-0.024762960150837898,0.013197925873100758,-0.023480597883462906
534,500,5.568001747131348,1,-0.03221729397773743,0.007925509475171566,-0.0335148423910141
535,466,3.94817852973938,0,-0.006686585023999214,0.044280458241701126,0.01030489057302475
536,343,2.8352012634277344,0,-0.02269033156335354,0.0929085835814476,0.018587689846754074
537,340,2.752562999725342,0,-0.05032514035701752,0.0660996288061142,-0.02240658923983574
538,468,4.188719749450684,0,-0.008873849175870419,0.01200078148394823,-0.008163711056113243
539,237,2.003511905670166,0,-0.02038324624300003,0.0594177171587944,0.00441821338608861
540,500,5.551961898803711,1,-0.06869880110025406,0.002197885885834694,-0.07289567589759827
541,500,5.3291215896606445,1,-0.02512481063604355,0.021699659526348114,-0.019482845440506935
542,500,5.412397384643555,1,-0.048508770763874054,0.010375339537858963,-0.048527173697948456
543,475,4.300391674041748,0,-0.023889411240816116,0.038870085030794144,-0.00967394094914198
544,323,3.113307476043701,0,-0.006738127674907446,0.041242122650146484,0.008649706840515137
545,500,5.491073131561279,1,-0.03429028391838074,0.005695237312465906,-0.03661260008811951
546,500,5.588309288024902,1,-0.04045441374182701,0.005385430064052343,-0.042969267815351486
547,373,3.6237452030181885,0,-0.008577592670917511,0.02799340710043907,0.00016644038259983063
548,500,5.743724346160889,1,-0.05347023159265518,0.007386207580566406,-0.054888833314180374
549,345,3.241715908050537,0,-0.005433265119791031,0.030928872525691986,0.0048276325687766075
550,241,2.2891578674316406,0,-0.018710769712924957,0.03227689489722252,-0.007843966595828533
551,380,3.2711164951324463,0,0.003990994766354561,0.015560002997517586,0.0064716702327132225
552,325,3.007263660430908,0,-0.015837537124753,0.02020936831831932,-0.010845586657524109
553,264,2.22997784614563,0,-0.022214239463210106,0.028564026579260826,-0.013123327866196632
554,250,2.2226598262786865,0,-0.0032995720393955708,0.013902891427278519,-0.0016281208954751492
555,370,2.980570077896118,0,-0.022272564470767975,0.03624159097671509,-0.009173838421702385
556,302,2.663525104522705,0,-0.019783828407526016,0.007941389456391335,-0.02121235616505146
557,422,3.9098496437072754,0,-0.023659614846110344,0.014787181280553341,-0.02154792658984661
558,311,2.6504693031311035,0,0.012257351540029049,0.020485319197177887,0.01705525442957878
559,227,2.159412384033203,0,-0.021445000544190407,0.004882189445197582,-0.02407267317175865
560,479,4.61413049697876,0,-0.023342140018939972,0.027333006262779236,-0.01506723277270794
561,471,4.2862348556518555,0,-0.032579418271780014,0.01936526969075203,-0.028263399377465248
562,337,2.7842252254486084,0,-0.027526410296559334,0.015029272995889187,-0.025198128074407578
563,302,2.861321210861206,0,-0.028213242068886757,0.0227068904787302,-0.02220863848924637
564,338,3.0227980613708496,0,0.00902397371828556,0.01424178946763277,0.010796649381518364
565,479,4.181985855102539,0,-0.03308282792568207,0.03814065456390381,-0.019460514187812805
566,466,4.260364055633545,0,-0.028148671612143517,0.011861424893140793,-0.02738441526889801
567,500,5.569448471069336,1,-0.007029320113360882,0.04553494602441788,0.010347312316298485
568,500,5.2810869216918945,1,-0.04338648170232773,0.02608029730618,-0.03557254374027252
569,500,5.5869855880737305,1,-0.05889035016298294,0.010944257490336895,-0.05876476317644119
570,500,5.685719013214111,1,-0.05334046483039856,0.007856215350329876,-0.05473687872290611
571,500,5.547102451324463,1,-0.08128724992275238,0.003803481115028262,-0.08458440005779266
572,500,5.893089294433594,1,-0.09932103008031845,0.007503235246986151,-0.1008932963013649
573,500,5.575623989105225,1,-0.057523228228092194,0.003266754327341914,-0.061147596687078476
574,500,5.8540568351745605,1,-0.04591168463230133,0.004628757946193218,-0.04872727021574974
575,500,5.782073974609375,1,-0.09563302248716354,0.002460859715938568,-0.0996381938457489
576,303,2.573410749435425,0,-0.047386180609464645,0.031007379293441772,-0.03713703528046608
577,500,5.572644233703613,1,-0.07294963300228119,0.0014744186773896217,-0.07750944048166275
578,500,5.629266262054443,1,-0.07923866808414459,0.0008860615780577064,-0.08405124396085739
579,425,3.6923635005950928,0,-0.021470947191119194,0.061660896986722946,0.0042888205498456955
580,500,5.762790679931641,1,-0.05598560348153114,0.002965280320495367,-0.05967290326952934
581,500,5.768111228942871,1,-0.11822535842657089,0.0013224630383774638,-0.12279801815748215
582,500,5.4276299476623535,1,-0.025479856878519058,0.003641402116045356,-0.028853412717580795
583,500,5.88098669052124,1,-0.06701672077178955,0.0012525852071121335,-0.07170160114765167
584,500,5.744837284088135,1,-0.09579918533563614,0.0014626203337684274,-0.10034949332475662
585,500,5.777369022369385,1,-0.10490354895591736,0.0008291143458336592,-0.10964181274175644
586,500,5.013889312744141,1,-0.021681731566786766,0.009819935075938702,-0.02196723036468029
587,500,5.830938339233398,1,-0.07225462049245834,0.0006737257353961468,-0.07710050046443939
588,328,2.7125027179718018,0,0.008531522005796432,0.10497155040502548,0.055985428392887115
589,500,5.663700103759766,1,-0.10066671669483185,0.0007708947523497045,-0.10535404086112976
590,500,5.751736164093018,1,-0.01738276518881321,0.012980598025023937,-0.016268685460090637
591,500,5.5646796226501465,1,-0.08639165759086609,0.0012348111486062407,-0.09080023318529129
592,500,5.6713385581970215,1,-0.01288757473230362,0.010992007330060005,-0.012568602338433266
593,500,5.863210678100586,1,-0.10753242671489716,0.000785613723564893,-0.11223775893449783
594,500,5.481622219085693,1,-0.012817587703466415,0.010310417041182518,-0.012927748262882233
595,500,5.632603645324707,1,-0.07796547561883926,0.0016773019451647997,-0.08230312913656235
596,500,5.695014476776123,1,-0.07072880864143372,0.0020604049786925316,-0.07476868480443954
597,500,5.582424640655518,1,-0.023677587509155273,0.004922892898321152,-0.026518678292632103
598,500,5.723980903625488,1,-0.035420097410678864,0.002180210081860423,-0.03959263861179352
599,500,5.757197380065918,1,-0.06562399119138718,0.001657732529565692,-0.07000866532325745
600,500,5.556583404541016,1,-0.026909347623586655,0.0021952399984002113,-0.030945701524615288
601,500,5.345470905303955,1,-0.03737841546535492,0.004087155219167471,-0.040437281131744385
602,500,5.831501007080078,1,-0.022787846624851227,0.011160221882164478,-0.022350918501615524
603,500,5.86337423324585,1,-0.023025667294859886,0.006158880889415741,-0.02511892095208168
604,500,5.839558124542236,1,-0.08672480285167694,0.0008148158667609096,-0.09150087833404541
605,500,5.816705226898193,1,-0.054860327392816544,0.0014038870576769114,-0.05926084890961647
606,500,5.474701881408691,1,-0.04069848731160164,0.003779412480071187,-0.043890781700611115
607,500,5.68520450592041,1,-0.10055223107337952,0.0006321901455521584,-0.10530953854322433
608,500,5.791788578033447,1,-0.11491920053958893,0.0006864811293780804,-0.11955184489488602
609,500,5.621888160705566,1,-0.0433352030813694,0.00161070900503546,-0.04767296090722084
610,500,5.839171409606934,1,-0.04864747077226639,0.0058618104085326195,-0.05094347149133682
611,410,3.9560956954956055,0,-0.052505094558000565,0.02453845925629139,-0.045546505600214005
612,500,5.6468400955200195,1,-0.03782293573021889,0.0025278530083596706,-0.041711822152137756
613,448,3.907627582550049,0,-0.07124528288841248,0.026551412418484688,-0.06322808563709259
614,500,5.629156112670898,1,-0.03996465355157852,0.0015416548121720552,-0.044257499277591705
615,500,5.913837432861328,1,-0.10121169686317444,0.0006933471886441112,-0.10604036599397659
616,500,5.650750160217285,1,-0.043980468064546585,0.0026883669197559357,-0.04779902100563049
617,500,5.646546363830566,1,-0.04781419038772583,0.002624392043799162,-0.05166765674948692
618,388,3.5473320484161377,0,-0.022389575839042664,0.015288355760276318,-0.019918469712138176
619,500,5.546027183532715,1,-0.08127231895923615,0.0007634195499122143,-0.08592464029788971
620,500,4.962608814239502,1,-0.0025731557980179787,0.007069810759276152,-0.00427873432636261
621,500,5.458089351654053,1,-0.01419625524431467,0.0020485755521804094,-0.018269265070557594
622,468,3.9612085819244385,0,0.009935522451996803,0.023800330236554146,0.01679345965385437
623,500,5.7402143478393555,1,0.0023888316936790943,0.04403935372829437,0.019077342003583908
624,500,5.254438400268555,1,-0.03850231319665909,0.004069486632943153,-0.04159725457429886
625,500,5.372247219085693,1,-0.05876198783516884,0.002745723584666848,-0.06245318800210953
626,500,5.831424236297607,1,-0.01693977229297161,0.014897320419549942,-0.014690106734633446
627,404,3.203296422958374,0,-0.01105952262878418,0.04372388869524002,0.0056981672532856464
628,263,2.400484561920166,0,-0.04882519692182541,0.015163084492087364,-0.046293191611766815
629,500,5.591148376464844,1,-0.0010842694900929928,0.022311439737677574,0.004914563149213791
630,500,5.128965377807617,1,-0.017802830785512924,0.008061652071774006,-0.018799589946866035
631,500,5.621024131774902,1,-0.020581325516104698,0.0029499356169253588,-0.02415909245610237
632,500,5.304223537445068,1,-0.04449095204472542,0.003516723634675145,-0.04783293977379799
633,500,5.368424415588379,1,-0.024125710129737854,0.0025370875373482704,-0.02799152210354805
634,500,5.750227928161621,1,-0.03454068675637245,0.0031871262472122908,-0.03810178115963936
635,500,5.559082508087158,1,-0.06405650079250336,0.002397109055891633,-0.06797709316015244
636,458,4.074367046356201,0,-0.03412467986345291,0.02313043363392353,-0.02784610167145729
637,500,5.695690631866455,1,-0.11922919005155563,0.000892158888746053,-0.12390840798616409
638,500,5.858281135559082,1,0.008114524185657501,0.017058826982975006,0.011503158137202263
639,500,5.260352611541748,1,-0.06199901923537254,0.003474807133898139,-0.06527718901634216
640,500,5.822704315185547,1,-0.11587376892566681,0.0012831168714910746,-0.12030110508203506
641,500,5.681769371032715,1,-0.05983574315905571,0.0016486721578985453,-0.06425667554140091
642,500,5.524930000305176,1,-0.05788448825478554,0.0014960253611207008,-0.06226454675197601
643,441,4.211564064025879,0,-0.029632488265633583,0.019649527966976166,-0.02508632093667984
644,500,5.364211082458496,1,-0.06119786947965622,0.002966054482385516,-0.06482741981744766
645,500,5.679703712463379,1,-0.019687417894601822,0.006173398345708847,-0.021697670221328735
646,500,5.894075393676758,1,-0.03133204206824303,0.00911907758563757,-0.03196117281913757
647,237,1.7251925468444824,0,-0.009181024506688118,0.08600795269012451,0.028864100575447083
648,500,5.781661033630371,1,-0.11728379875421524,0.0008737013558857143,-0.12204781174659729
649,500,5.708996772766113,1,-0.10236895829439163,0.0006705119740217924,-0.1070600301027298
650,500,5.916393756866455,1,-0.06550604104995728,0.0014701025793328881,-0.06994877755641937
651,500,5.445806503295898,1,-0.0824955552816391,0.0010469569824635983,-0.08697282522916794
652,500,5.353696823120117,1,-0.02534021995961666,0.0021569610107690096,-0.029299914836883545
653,500,5.626755237579346,1,-0.03863999620079994,0.0031363945454359055,-0.04218681901693344
654,500,5.776077747344971,1,-0.0602438822388649,0.00394085980951786,-0.0633963793516159
655,500,5.498995304107666,1,-0.06754215061664581,0.002147904597222805,-0.07141502946615219
656,500,5.847932815551758,1,-0.032584041357040405,0.009059133939445019,-0.033181797713041306
657,500,5.7933807373046875,1,-0.10015039145946503,0.0015133210690692067,-0.10450564324855804
658,500,5.530551433563232,1,-0.008729798719286919,0.004201128613203764,-0.011784158647060394
659,150,1.2983393669128418,0,-0.051776546984910965,0.13080783188343048,0.008822757750749588
660,500,5.388693332672119,1,-0.037912048399448395,0.002369143534451723,-0.04171504080295563
661,500,5.792145252227783,1,-0.09765580296516418,0.0007170610479079187,-0.10252485424280167
662,453,4.378425598144531,0,-0.012136808596551418,0.009877954609692097,-0.012335805222392082
663,500,5.821434020996094,1,-0.04894039407372475,0.0018511145608499646,-0.05295510217547417
664,500,5.764995574951172,1,0.014272820204496384,0.02403033897280693,0.021116286516189575
665,500,5.5916876792907715,1,-0.030725203454494476,0.009514913894236088,-0.030987674370408058
666,406,3.6274359226226807,0,-0.04610718414187431,0.017050988972187042,-0.04266874119639397
667,281,2.602849245071411,0,-0.04529310390353203,0.03463287279009819,-0.032932259142398834
668,500,5.7114973068237305,1,-0.01292450726032257,0.030140478163957596,-0.00307381059974432
669,500,5.853801250457764,1,-0.108720563352108,0.0007184295682236552,-0.11335986107587814
670,500,5.794991493225098,1,-0.07859811931848526,0.0008052123012021184,-0.08325399458408356
671,500,5.7461676597595215,1,-0.08716889470815659,0.0008077333914116025,-0.09183391183614731
672,500,5.700954437255859,1,-0.04366247355937958,0.0031091764103621244,-0.047223325818777084
673,500,5.868832111358643,1,-0.10605569183826447,0.0006007039337418973,-0.11088461428880692
674,500,5.694601535797119,1,-0.04306677356362343,0.0027154923882335424,-0.04689212515950203
675,500,5.448361873626709,1,-0.03413265198469162,0.0025359494611620903,-0.0379098616540432
676,500,5.750104904174805,1,-0.12257314473390579,0.0010500979842618108,-0.12703277170658112
677,500,5.659873962402344,1,-0.018676413223147392,0.0020491345785558224,-0.022701554000377655
678,341,2.641162872314453,0,-0.03141997382044792,0.07672059535980225,0.0017658271826803684
679,500,5.534970760345459,1,-0.03431772068142891,0.0053239609114825726,-0.03681213781237602
680,500,5.1438751220703125,1,-0.02214636281132698,0.007378296460956335,-0.023382484912872314
681,500,5.836552143096924,1,-0.03348507359623909,0.0025469271931797266,-0.03732449561357498
682,500,5.629950523376465,1,-0.07289648801088333,0.0008625137852504849,-0.07750286906957626
683,500,5.774397850036621,1,-0.11351530253887177,0.0004909948911517859,-0.11840487271547318
684,500,5.061964511871338,1,-0.05115293711423874,0.007158896420150995,-0.052703846246004105
685,482,3.532796859741211,0,-0.026841985061764717,0.06498493254184723,0.0005994383245706558
686,500,5.829191207885742,1,-0.06606798619031906,0.001993121113628149,-0.07015570253133774
687,500,5.211122989654541,1,-0.07486481964588165,0.0016165772685781121,-0.07895470410585403
688,459,3.79435396194458,0,-0.03505432978272438,0.03286784887313843,-0.02364649996161461
689,500,5.885855674743652,1,-0.12519721686840057,0.002257466549053788,-0.12903456389904022
690,500,5.727528095245361,1,-0.08134501427412033,0.00478562293574214,-0.08389085531234741
691,500,5.489006042480469,1,-0.01359965093433857,0.012427162379026413,-0.012434098869562149
692,500,5.660175800323486,1,-0.09918269515037537,0.0022084610536694527,-0.103003591299057
693,500,5.705411434173584,1,-0.07441798597574234,0.00593207124620676,-0.07638348639011383
694,500,5.847667694091797,1,-0.06631407141685486,0.005404531490057707,-0.06873954087495804
695,500,5.036759376525879,1,-0.027203459292650223,0.0034480125177651644,-0.030586156994104385
696,500,5.562196254730225,1,-0.02749495394527912,0.0068694427609443665,-0.029027815908193588
697,397,3.4256043434143066,0,-0.05005086213350296,0.04472871869802475,-0.032667700201272964
698,500,5.5923357009887695,1,-0.07770039141178131,0.0022717975080013275,-0.08145176619291306
699,456,4.061188697814941,0,-0.02246030606329441,0.013511797413229942,-0.020872952416539192
700,500,5.0457234382629395,1,-0.023369837552309036,0.010703656822443008,-0.02302504889667034
701,500,5.414988040924072,1,-0.020182158797979355,0.007544073276221752,-0.021311448886990547
702,500,5.782871723175049,1,-0.13698914647102356,0.0018045761389657855,-0.1410861611366272
703,500,5.38553524017334,1,-0.084322988986969,0.0005368672427721322,-0.08903517574071884
704,500,5.849278450012207,1,-0.026245050132274628,0.007494623772799969,-0.02756233885884285
705,425,3.966733455657959,0,-0.013631249777972698,0.007017524912953377,-0.015264749526977539
706,500,5.714466094970703,1,0.0068107168190181255,0.011178012005984783,0.007261628285050392
707,461,4.305410385131836,0,-0.023176534101366997,0.01388503797352314,-0.021292980760335922
708,500,5.707280158996582,1,-0.03462761640548706,0.0063677285797894,-0.0364704355597496
709,500,5.621381759643555,1,-0.025525564327836037,0.008182086050510406,-0.02653178945183754
710,500,5.349250316619873,1,-0.025904862210154533,0.006011647172272205,-0.02783575840294361
711,500,5.569486141204834,1,-0.03457445651292801,0.008061055094003677,-0.03556734323501587
712,500,5.799288749694824,1,-0.002927635097876191,0.02701498009264469,0.005403462331742048
713,500,5.482011318206787,1,-0.05383105203509331,0.0018189273541793227,-0.05793723836541176
714,500,5.862002372741699,1,-0.043812643736600876,0.002579987049102783,-0.04754795506596565
715,422,3.7900819778442383,0,-0.04581137001514435,0.04386696591973305,-0.028882378712296486
716,500,5.835423946380615,1,0.002818669890984893,0.026720724999904633,0.01089574210345745
717,500,5.630489349365234,1,-0.06497534364461899,0.0023707151412963867,-0.06875094026327133
718,500,5.726436614990234,1,-0.05735933035612106,0.0015464533353224397,-0.061452172696590424
719,500,4.781900882720947,1,-0.0504378043115139,0.01605214551091194,-0.04729938134551048
720,500,5.795865535736084,1,-0.022188685834407806,0.005958558525890112,-0.02415335550904274
721,500,5.845077037811279,1,-0.06618144363164902,0.00100820476654917,-0.07065106183290482
722,500,5.304636001586914,1,-0.05476054549217224,0.004919652361422777,-0.0572267584502697
723,500,5.728679180145264,1,-0.09413374960422516,0.0018544902559369802,-0.0981559231877327
724,389,3.484121799468994,0,-0.03300007805228233,0.04151781275868416,-0.017192291095852852
725,500,5.748265266418457,1,-0.1183663159608841,0.0010223403805866838,-0.12281978875398636
726,500,5.533180236816406,1,-0.07582946121692657,0.0012440202990546823,-0.08018354326486588
727,500,5.568008899688721,1,-0.010708528570830822,0.003581172553822398,-0.0138951875269413
728,500,5.534798622131348,1,-0.022229690104722977,0.004497273825109005,-0.02500472404062748
729,500,5.580678939819336,1,-0.0015379228862002492,0.010352703742682934,-0.001480946782976389
730,500,5.3155059814453125,1,-0.019366322085261345,0.005950827617198229,-0.021354366093873978
731,500,4.85222053527832,1,-0.05152982473373413,0.0071960934437811375,-0.05291781947016716
732,500,5.770173072814941,1,-0.1017875000834465,0.0013805623166263103,-0.10594350099563599
733,392,3.7705867290496826,0,-0.03941356763243675,0.02067231386899948,-0.034066397696733475
734,426,3.931335926055908,0,-0.011365977115929127,0.02571607381105423,-0.003718195017427206
735,500,5.791048526763916,1,-0.014949657022953033,0.006231505423784256,-0.016725115478038788
736,222,2.145052909851074,0,-0.07631777971982956,0.04368484765291214,-0.05950574576854706
737,409,3.920126438140869,0,-0.0477733388543129,0.020523199811577797,-0.042513322085142136
738,500,5.7347412109375,1,-0.012582805939018726,0.01360776461660862,-0.010721120983362198
739,500,5.742525577545166,1,-0.04394456371665001,0.00634538009762764,-0.0457165502011776
740,500,5.826776027679443,1,-0.1749662607908249,0.0036407976876944304,-0.17794880270957947
741,500,5.644834041595459,1,-0.0356629453599453,0.007279249373823404,-0.036839116364717484
742,393,3.7337446212768555,0,-0.038469839841127396,0.012898982502520084,-0.0370018407702446
743,500,5.7216105461120605,1,-0.054729338735342026,0.006282005459070206,-0.05643734708428383
744,162,1.4541733264923096,0,-0.0513327494263649,0.04415203258395195,-0.03417223319411278
745,193,1.78189218044281,0,-0.003550539957359433,0.01936214603483677,0.001316762063652277
746,266,2.5441036224365234,0,-0.056496504694223404,0.012356841936707497,-0.05514300614595413
747,394,3.7704153060913086,0,-0.026795873418450356,0.012090670876204967,-0.02592073567211628
748,294,2.790809154510498,0,-0.011815297417342663,0.0065909442491829395,-0.013505569659173489
749,211,1.980828046798706,0,-0.030669936910271645,0.006539406720548868,-0.032527387142181396
750,500,5.774799346923828,1,-0.10941803455352783,0.007906714454293251,-0.11039163917303085
751,344,3.192945718765259,0,-0.012576911598443985,0.007249955553561449,-0.01397354993969202
752,500,5.1699957847595215,1,0.013923046179115772,0.04551387205719948,0.03166613355278969
753,500,5.304172992706299,1,-0.007642108015716076,0.006901870481669903,-0.008940938860177994
754,402,3.757385492324829,0,-0.02775072492659092,0.009876489639282227,-0.027725346386432648
755,500,5.9160284996032715,1,-0.04234291985630989,0.01900620199739933,-0.03779708594083786
756,500,5.718976020812988,1,-0.03422950580716133,0.007503695320338011,-0.03538217768073082
757,500,5.477786540985107,1,-0.028262581676244736,0.012695304118096828,-0.026794761419296265
758,500,5.58607292175293,1,-0.07236036658287048,0.0025484971702098846,-0.07592158764600754
759,500,5.744390487670898,1,-0.04814470559358597,0.004857887513935566,-0.050670936703681946
760,500,5.743476390838623,1,-0.05059149116277695,0.00539039121940732,-0.052849866449832916
761,500,5.828511714935303,1,-0.04881712421774864,0.002176490146666765,-0.05265340209007263
762,500,5.8118672370910645,1,-0.0845540463924408,0.0009148258250206709,-0.08894074708223343
763,500,5.828209400177002,1,-0.0765446126461029,0.0023414024617522955,-0.08034489303827286
764,500,5.393634796142578,1,-0.0017176122637465596,0.0045104119926691055,-0.004443929065018892
765,441,4.237562656402588,0,-0.036846842616796494,0.03990611806511879,-0.021939214318990707
766,361,3.23341703414917,0,-0.043534062802791595,0.05472969263792038,-0.02118041180074215
767,500,5.553776264190674,1,-0.04644891992211342,0.0026853180024772882,-0.05013342946767807
768,330,2.8183915615081787,0,-0.0334186777472496,0.08266562968492508,0.003004162572324276
769,418,3.8491694927215576,0,-0.03766125440597534,0.028804771602153778,-0.028382088989019394
770,500,5.760773181915283,1,-0.0047060176730155945,0.01574058271944523,-0.0020245127379894257
771,500,5.827327728271484,1,-0.03674440085887909,0.010687828063964844,-0.03655276075005531
772,500,5.645421981811523,1,-0.001029393170028925,0.015568937174975872,0.001590666826814413
773,500,5.746009826660156,1,-0.02436124160885811,0.006975703872740269,-0.02594504877924919
774,500,5.262485027313232,1,-0.01792420633137226,0.009142978116869926,-0.018386509269475937
775,357,3.3845224380493164,0,-0.03291916474699974,0.02753734588623047,-0.024072082713246346
776,500,5.888217449188232,1,-0.07011145353317261,0.002346266293898225,-0.07391057908535004
777,377,3.6537201404571533,0,-0.033983904868364334,0.027119925245642662,-0.02548825927078724
778,453,4.308793544769287,0,-0.00813368335366249,0.017907265573740005,-0.0043947831727564335
779,470,4.292969703674316,0,-0.04126659035682678,0.029265236109495163,-0.03150323033332825
780,421,3.8256728649139404,0,-0.02498728409409523,0.03255737945437431,-0.013759336434304714
781,462,4.2991533279418945,0,-0.04751742258667946,0.027529656887054443,-0.03877812623977661
782,500,5.566415309906006,1,-0.003767771180719137,0.013524248264729977,-0.0019564363174140453
783,213,1.9216277599334717,0,-0.03440374508500099,0.046498291194438934,-0.01613622158765793
784,404,3.8310937881469727,0,-0.03880474716424942,0.010897018015384674,-0.03837906941771507
785,484,4.657940864562988,0,-0.03036213479936123,0.021318158134818077,-0.024900201708078384
786,500,5.695528507232666,1,-0.02218230813741684,0.016814814880490303,-0.018673937767744064
787,500,5.849617004394531,1,-0.0848926529288292,0.007325933314859867,-0.08630840480327606
788,500,5.854458808898926,1,0.0045626224018633366,0.0484183132648468,0.023706141859292984
789,500,5.825778007507324,1,-0.08939173072576523,0.007388807367533445,-0.0906476154923439
790,500,5.783271312713623,1,-0.030828328803181648,0.015152523294091225,-0.028198353946208954
791,500,5.637134552001953,1,-0.09698741137981415,0.003033838700503111,-0.10043064504861832
792,500,5.71089506149292,1,0.0024022760335355997,0.01862485148012638,0.006778474897146225
793,500,5.504519939422607,1,-0.020344387739896774,0.004926590248942375,-0.02279464341700077
794,500,5.930374622344971,1,-0.06859802454710007,0.003299708478152752,-0.07199077308177948
795,500,5.886198997497559,1,-0.1761212795972824,0.0008819481008686125,-0.1806451976299286
796,500,5.81341552734375,1,0.00032740115420892835,0.023079928010702133,0.006817840039730072
797,500,5.601032733917236,1,-0.056159306317567825,0.0017021902604028583,-0.06023922562599182
798,500,5.743003845214844,1,-0.026734696701169014,0.005123591516166925,-0.02909119240939617
799,500,5.708230972290039,1,-0.04515128955245018,0.0033167931251227856,-0.048446305096149445
800,500,5.702731609344482,1,-0.06890428066253662,0.0019048894755542278,-0.07281400263309479
801,500,5.7482709884643555,1,-0.047783657908439636,0.0012394628720358014,-0.0521816685795784
802,500,5.8538289070129395,1,-0.09060560166835785,0.0006952530238777399,-0.09520957618951797
803,500,5.256718158721924,1,-0.06793304532766342,0.007908094674348831,-0.06888920813798904
804,500,5.873785972595215,1,-0.07077943533658981,0.0011100945994257927,-0.07521069049835205
805,500,5.718506813049316,1,-0.0750468447804451,0.0026645425241440535,-0.0787305235862732
806,500,5.892986297607422,1,-0.11460253596305847,0.002217070199549198,-0.11841494590044022
807,500,5.9110918045043945,1,-0.14766767621040344,0.001679535605944693,-0.1517360508441925
808,500,5.881789684295654,1,-0.028537612408399582,0.003759712679311633,-0.03166414052248001
809,500,5.791874408721924,1,-0.11124547570943832,0.002831216435879469,-0.11468125879764557
810,493,4.323151111602783,0,-0.03145471587777138,0.03786896541714668,-0.017521696165204048
811,482,4.4694061279296875,0,-0.03261415660381317,0.03442227467894554,-0.02043946087360382
812,500,5.917726039886475,1,-0.03835054114460945,0.002673857379704714,-0.04206380993127823
813,296,2.837430715560913,0,-0.031920090317726135,0.05155601724982262,-0.011218491941690445
814,418,4.051750183105469,0,-0.042696595191955566,0.023216452449560165,-0.036030419170856476
815,463,4.5040130615234375,0,-0.03437646105885506,0.016604246571660042,-0.031109511852264404
