episode,endured_step,episode_return,in_goal_steps,success,epsilon,td_loss
105,233,21.286981397109056,0,0,0.80389625,0.035808728635111274
106,38,-3.219612441151564,0,0,0.803445,0.03734456025382602
107,53,-0.8797553472958075,0,0,0.802815625,0.03212678274315483
108,286,89.21576115862192,33,1,0.799419375,0.038668239599100304
109,69,0.755801767039622,0,0,0.7986,0.03868318959881646
110,128,-0.002945744851498233,0,0,0.79708,0.04064975680739735
111,164,33.19794646334124,0,0,0.7951325,0.03747663192348782
112,115,12.03896362409991,0,0,0.793766875,0.040836682109891075
113,110,14.226776242847189,0,0,0.792460625,0.0418175058989701
114,117,5.750244057202661,0,0,0.79107125,0.03770202152335491
115,78,-0.7789956633631672,0,0,0.790145,0.03460753688182777
116,105,10.314156742718353,0,0,0.788898125,0.04062131249035398
117,240,32.448181839948944,0,0,0.786048125,0.03751066979602911
118,267,48.63363174865142,0,0,0.7828775,0.04360483838280153
119,208,9.404267226200954,0,0,0.7804075,0.03763111814175947
120,56,-1.802673295053821,0,0,0.7797425,0.0431132591745284
121,188,40.03302491350009,0,0,0.77751,0.043444602254857405
122,51,-1.4936411336640347,0,0,0.776904375,0.0428415105185088
123,111,0.9928415625722842,0,0,0.77558625,0.03945497467878971
124,109,0.336105436746414,0,0,0.774291875,0.04405152562305058
125,43,-2.449433294470483,0,0,0.77378125,0.050447942732378494
126,168,19.061540225030615,0,0,0.77178625,0.04163561500276306
127,182,14.7076830643313,0,0,0.769625,0.04080857264880951
128,52,-0.9674107818370814,0,0,0.7690075000000001,0.03939177581252387
129,142,27.24371548445907,0,0,0.76732125,0.04249898959803854
130,200,18.024362653404932,0,0,0.7649462499999999,0.04163406711071729
131,98,-0.0666934842973923,0,0,0.7637825,0.040714957570771176
132,102,11.844032630149215,0,0,0.76257125,0.04091042219478564
133,69,-1.5184972186527883,0,0,0.7617518750000001,0.04970466675560759
134,28,-3.5888733028066033,0,0,0.761419375,0.04333715776114592
135,165,14.70692489214422,0,0,0.75946,0.045303107309860716
136,259,15.192148969591226,0,0,0.756384375,0.04609129382980606
137,98,-1.1235769394280273,0,0,0.755220625,0.04753105496341477
138,89,3.171680825363765,0,0,0.75416375,0.044271635383451254
139,186,53.83650144245331,4,1,0.751955,0.04291366355153181
140,74,0.0031679751546382917,0,0,0.75107625,0.044389703751516504
141,88,-0.44137637953672915,0,0,0.75003125,0.046291063095188954
142,200,67.83593937947244,29,1,0.74765625,0.05202103049494326
143,218,48.70067381216117,0,0,0.7450675,0.048964267489799394
144,228,17.950792305718537,0,0,0.74236,0.04946845959006041
145,300,73.23888845425182,0,0,0.7387975,0.04723781039007008
146,77,-1.7145663200633514,0,0,0.737883125,0.05247269775234647
147,34,-3.2666326286105,0,0,0.7374793749999999,0.04611827397499891
148,141,7.3544966304831085,0,0,0.735805,0.04728506272658706
149,116,11.815366675765707,0,0,0.7344275,0.04670314594364629
150,127,19.173885806622522,0,0,0.732919375,0.04614885074020488
151,266,67.20769395610618,0,0,0.7297606249999999,0.04946905807626987
152,156,25.921641443817105,0,0,0.727908125,0.04756822674057613
153,238,51.227513415537786,0,0,0.725081875,0.04978730734985541
154,190,22.4739809563558,0,0,0.722825625,0.04999476086936499
155,176,62.642173297766,21,1,0.720735625,0.05374727548438717
156,95,9.524128874743479,0,0,0.7196075,0.049894827574883636
157,165,60.194585881413616,20,1,0.717648125,0.04731460883931229
158,83,-0.31813090693627455,0,0,0.7166625,0.04746870506913906
159,72,0.6582473729112799,0,0,0.7158074999999999,0.050858152047213584
160,111,6.420839853890144,0,0,0.714489375,0.05914294182717263
161,174,25.918011823624617,0,0,0.7124231249999999,0.05510696943785096
162,175,43.841339011976785,0,0,0.710345,0.0604641953004258
163,202,47.38051040495613,0,0,0.70794625,0.05484145616485488
164,139,11.56860308581392,0,0,0.706295625,0.05619992798850905
165,100,6.524463630723162,0,0,0.705108125,0.05416862261481583
166,194,50.691413771029794,0,0,0.702804375,0.05643924209049221
167,135,13.01297461042001,0,0,0.70120125,0.056289232853386134
168,138,18.014725092037555,0,0,0.6995625000000001,0.055892522399570196
169,134,16.988486295864806,0,0,0.6979712499999999,0.05856622610963992
170,49,-1.9153481527500116,0,0,0.697389375,0.05587820782877353
171,120,16.617963155376007,0,0,0.695964375,0.05513700950735559
172,149,35.110222687719,0,0,0.694195,0.05411400982247503
173,153,19.330693385998327,0,0,0.6923781250000001,0.05829289543984178
174,87,-2.278074277288648,0,0,0.691345,0.05494997055194844
175,217,77.50107922951538,28,1,0.6887681250000001,0.06299988158510715
176,71,-1.2222413956962361,0,0,0.687925,0.05863738520411958
177,216,21.717088158809993,0,0,0.68536,0.058674405453968105
178,50,-1.686957591005675,0,0,0.68476625,0.05764527384191751
179,44,-2.8945971518218876,0,0,0.68424375,0.05533248687755655
180,158,5.003872750784947,0,0,0.6823675,0.05929511807316655
181,300,75.93622325596526,16,1,0.678805,0.059494539915273585
182,128,11.94678181638989,0,0,0.677285,0.06137335640232777
183,82,-2.310694799946709,0,0,0.67631125,0.06433671756034218
184,117,20.691293541695035,0,0,0.6749218750000001,0.06623381761531545
185,203,49.53623614034123,0,0,0.67251125,0.06436622430905332
186,104,5.635433770930405,0,0,0.67127625,0.06445432558225897
187,113,8.230494518206145,0,0,0.669934375,0.06221678127757216
188,162,13.824233935694568,0,0,0.668010625,0.06183842082082489
189,172,15.441288697789927,0,0,0.665968125,0.07327648521899137
190,73,1.7369875826975463,0,0,0.66510125,0.06960164745376535
191,300,24.312993021041432,0,0,0.6615387500000001,0.06988008979087075
192,198,46.96292611546689,0,0,0.6591875,0.06778895319674653
193,188,30.65458244305649,0,0,0.656955,0.06517972389949446
194,91,2.831605638099246,0,0,0.655874375,0.06820623361720489
195,300,132.19616584936014,22,1,0.652311875,0.07460648449758689
196,227,56.02364568045314,0,0,0.64961625,0.07351665924167843
197,37,-3.0961336060387046,0,0,0.649176875,0.07161925962144458
198,87,-0.3177530034675584,0,0,0.64814375,0.0661294344255979
199,149,28.067794816412317,0,0,0.646374375,0.06978346262402182
200,169,22.092590386690866,0,0,0.6443675,0.06713450760663262
201,28,-3.4541512243728345,0,0,0.644035,0.07346173981204629
202,216,54.01656917364852,0,0,0.64147,0.07702531822508683
203,231,35.06467522568935,0,0,0.638726875,0.07092251866507582
204,163,6.273403640077666,0,0,0.6367912499999999,0.06764448422687186
205,129,4.086215655253109,0,0,0.635259375,0.07257448016961877
206,192,18.51064286224374,0,0,0.632979375,0.06799471583993484
207,300,90.81958143244209,26,1,0.629416875,0.08021787981192272
208,216,48.02970467396183,0,0,0.6268518750000001,0.07819555204844585
209,114,7.979199465399336,0,0,0.625498125,0.08038894632798538
210,234,29.948295727887313,0,0,0.622719375,0.07728302950023586
211,184,14.690782113430513,0,0,0.6205343750000001,0.07451097990143234
212,74,1.55186248003801,0,0,0.619655625,0.09023599986087631
213,300,80.21211715243606,17,1,0.616093125,0.08594284522036712
214,300,44.962251908597,0,0,0.612530625,0.08541674889003237
215,40,-2.7500245243942243,0,0,0.612055625,0.09074927871115505
216,143,7.661860274027507,0,0,0.6103575,0.08193095432190628
217,37,-2.6637246979504416,0,0,0.6099181250000001,0.08348675112466554
218,214,16.5224797371275,0,0,0.607376875,0.08896911486321799
219,250,56.7938881710682,0,0,0.604408125,0.0868536578118801
220,291,23.404199263372703,0,0,0.6009525,0.08735852321142593
221,223,32.19024528412169,0,0,0.5983043750000001,0.08756203130889902
222,73,3.261787759847455,0,0,0.5974375000000001,0.08224613107230565
223,300,54.29505770318802,0,0,0.593875,0.08578767314553261
224,185,18.477163988353805,0,0,0.591678125,0.0880008816114954
225,230,87.74745510499406,24,1,0.588946875,0.08563427406808605
226,150,11.616140550668598,0,0,0.587165625,0.08457659906397264
227,248,60.75882172628619,0,0,0.5842206249999999,0.088439631155662
228,55,-0.8208151004475575,0,0,0.5835675,0.10130983049219305
229,51,-2.0664873407776763,0,0,0.5829618750000001,0.08335029874362197
230,197,82.25644813206037,35,1,0.5806225,0.0869194129718288
231,180,19.07474243467272,0,0,0.578485,0.09095534414259923
232,101,1.3640555379424928,0,0,0.577285625,0.08213987419068224
233,219,77.1744034141497,11,1,0.5746850000000001,0.08917403482240902
234,86,-0.838494798679025,0,0,0.57366375,0.09024076090129309
235,115,2.3008171738822902,0,0,0.572298125,0.0956264847808558
236,265,55.76139332211357,0,0,0.56915125,0.1054885651564823
237,129,9.190699072785016,0,0,0.567619375,0.10492691287929698
238,100,3.6208673472957917,0,0,0.566431875,0.10262937866151332
239,293,78.39124041805982,28,1,0.5629525,0.10367239091176629
240,299,38.5757133215849,0,0,0.559401875,0.0999156655089612
241,245,79.16772052921664,29,1,0.5564925000000001,0.10319064554511284
242,200,36.702256861971584,0,0,0.5541175,0.10557503608986735
243,102,3.7233981679538406,0,0,0.5529062499999999,0.09786123731264881
244,300,72.47084067719015,0,0,0.54934375,0.100019236219426
245,300,84.16155384385657,0,0,0.54578125,0.10723126401503881
246,185,75.36088212110009,28,1,0.543584375,0.10749427637941128
247,46,-1.5959702217150742,0,0,0.543038125,0.1011777023744324
248,277,86.69000011486237,15,1,0.53974875,0.1083635884044618
249,145,0.7656087341339122,0,0,0.538026875,0.10487919786366923
250,300,137.99862756135997,0,0,0.534464375,0.11942242514342069
251,184,20.862680681630472,0,0,0.5322793750000001,0.11242841593111338
252,119,9.13281715061769,0,0,0.53086625,0.11977741291292575
253,300,163.48378381885516,25,1,0.52730375,0.11646781944980224
254,126,9.677799278150353,0,0,0.5258075,0.11704827369087273
255,300,49.351421431325555,0,0,0.5222450000000001,0.1343911741922299
256,47,-1.5148521182701953,0,0,0.5216868750000001,0.13023624664291422
257,131,6.610814821401125,0,0,0.5201312499999999,0.12581621531311793
258,202,32.29238049982845,0,0,0.5177324999999999,0.129690157895041
259,261,37.18880132301643,0,0,0.514633125,0.1255066687405338
260,42,-2.8130512545644852,0,0,0.514134375,0.1262270308853615
261,160,29.622208319724535,0,0,0.512234375,0.13235137052834034
262,80,0.42847021781371275,0,0,0.511284375,0.12895930642262102
263,89,4.935921340781567,0,0,0.5102275000000001,0.1290601251667805
264,79,4.19092216328487,0,0,0.509289375,0.12700012505431718
265,300,98.26959691771133,0,0,0.505726875,0.1238913074756662
266,300,143.71995281244787,14,1,0.502164375,0.1285943299656113
267,178,25.908751749840192,0,0,0.5000506250000001,0.1349515797716848
268,300,93.85046289898773,0,0,0.49648812500000006,0.12532520393530527
269,300,106.83519657542656,24,1,0.49292562500000003,0.13227236123134692
270,300,149.53969607019272,45,1,0.4893631250000001,0.13047071026017268
271,64,0.31489211066543454,0,0,0.488603125,0.1520822166930884
272,300,52.10981308586279,0,0,0.485040625,0.14512075169632832
273,300,169.95682356123916,40,1,0.481478125,0.1396439835925897
274,254,33.10899724995701,0,0,0.47846187500000004,0.14956775694850863
275,96,-0.10453021722275935,0,0,0.477321875,0.15560317963051298
276,300,102.95705901364701,30,1,0.4737593750000001,0.15219695828855037
277,83,2.6849335611166962,0,0,0.47277375,0.1458318278373006
278,87,2.9230823018917036,0,0,0.471740625,0.15058543575906205
279,300,88.58269285761196,15,1,0.468178125,0.14809989561637243
280,38,-3.0840815671714648,0,0,0.467726875,0.15676723597081085
281,300,79.4648529009589,0,0,0.4641643750000001,0.15729765104750792
282,300,127.41298897404887,0,0,0.46060187500000005,0.15277067246536413
283,66,-0.9501175645254483,0,0,0.4598181250000001,0.1586477110783259
284,300,158.49316742173096,28,1,0.45625562500000005,0.15730745556453865
285,300,165.4759857301159,27,1,0.45269312500000003,0.1637005061407884
286,300,132.00817017303248,13,1,0.4491306250000001,0.16005735451976458
287,285,33.83656550854041,0,0,0.44574625,0.15904346035237898
288,300,116.16653684482019,0,0,0.44218375,0.1607630238433679
289,99,2.3973648677030415,0,0,0.441008125,0.17856200174851852
290,300,51.00024856301574,0,0,0.43744562499999995,0.17211531651516757
291,109,13.673597353743402,0,0,0.4361512500000001,0.17263706882885838
292,119,-0.023440234730419007,0,0,0.434738125,0.16537752709969752
293,300,159.14110591190394,5,1,0.43117562500000006,0.1646233137945334
294,300,149.65690557907902,32,1,0.42761312500000004,0.18753873594105244
295,300,125.39311588768797,13,1,0.424050625,0.18448379019896188
296,140,8.992292780113232,0,0,0.4223881250000001,0.19708300403186252
297,300,148.49172600283308,25,1,0.4188256250000001,0.18302972679336865
298,300,132.2847490600882,0,0,0.41526312499999996,0.19539607644081117
299,300,170.64204656002295,33,1,0.41170062499999993,0.1930217278500398
300,300,94.6206252455585,0,0,0.408138125,0.19987325213849544
301,300,73.2926939439777,0,0,0.404575625,0.1983519842972358
302,300,167.92789367325219,30,1,0.40101312499999997,0.18793827680250008
303,300,192.54201385851465,67,1,0.39745062500000006,0.1909374752889077
304,300,148.70503509147872,30,1,0.39388812500000003,0.19536903068423273
305,300,188.82759846064,57,1,0.390325625,0.21092045977711676
306,300,193.6062211504137,49,1,0.386763125,0.22187508116165797
307,82,0.19146287641610726,0,0,0.385789375,0.22017203543971225
308,300,174.03513785656475,35,1,0.38222687499999997,0.22209767361481986
309,300,161.5017818255279,27,1,0.37866437499999994,0.23051534409324329
310,300,220.89053821713193,90,1,0.37510187500000003,0.22663463242352008
311,300,172.42506913724918,52,1,0.371539375,0.23134275376796723
312,300,242.56973675593792,116,1,0.367976875,0.24670411080121993
313,300,237.2529079914932,120,1,0.36441437500000007,0.24492973317702613
314,34,-2.855356181640508,0,0,0.36401062500000003,0.25196339803583484
315,300,176.79025894177,52,1,0.360448125,0.2427199866125981
316,30,-3.3332913149761714,0,0,0.36009187500000006,0.24568944772084553
317,300,180.2141401896347,72,1,0.35652937500000004,0.26591488470633823
318,68,-1.3588450971407902,0,0,0.35572187499999997,0.2466192155638162
319,300,202.4767581634645,60,1,0.35215937500000005,0.2589363358418147
320,300,162.51640072288671,29,1,0.34859687500000003,0.2603577642639478
321,300,146.08709113359723,27,1,0.345034375,0.28040429020921387
322,300,224.00339609052992,88,1,0.3414718750000001,0.2800019248823325
323,300,236.6828781901323,103,1,0.33790937500000007,0.2863458959261576
324,300,220.04299921598383,105,1,0.33434687500000004,0.30017287959655126
325,300,241.3041995909524,105,1,0.330784375,0.29394163355231284
326,300,214.64044176335923,86,1,0.3272218750000001,0.29838148469726244
327,300,178.45476486291437,46,1,0.3236593750000001,0.30625001857678097
328,300,215.35330610666793,104,1,0.32009687499999995,0.3296291850010554
329,300,188.2311436534924,63,1,0.31653437500000003,0.31111567303538323
330,56,-2.626495863749487,0,0,0.315869375,0.29799255542457104
331,300,272.41438867798183,155,1,0.312306875,0.31351327101389564
332,300,205.7110377133308,67,1,0.30874437499999996,0.32869113206863404
333,300,218.67803341010648,112,1,0.30518187500000005,0.3258974812924862
334,300,270.4197949032039,142,1,0.301619375,0.3291984902818998
335,300,263.6849903784966,144,1,0.298056875,0.3634034296373526
336,300,217.55414088260616,100,1,0.2944943750000001,0.36680935963988304
337,300,316.0142508896525,200,1,0.29093187500000006,0.36274115696549414
338,300,232.27840608493398,107,1,0.28736937500000004,0.38147688602407775
339,100,6.797121652624787,0,0,0.28618187500000003,0.40045530050992967
340,300,259.80741727496616,157,1,0.282619375,0.37790504947304726
341,284,16.915462585589825,0,0,0.2792468750000001,0.37832697512398306
342,300,215.7481898169804,83,1,0.2756843750000001,0.3695132027566433
343,300,257.251322890992,154,1,0.27212187500000007,0.40021169900894166
344,300,200.51230300987248,86,1,0.26855937499999993,0.37828951358795165
345,300,265.05126424463396,155,1,0.264996875,0.38758479903141657
346,300,258.57916053931456,121,1,0.261434375,0.41217605203390123
347,300,226.57564314764466,101,1,0.257871875,0.3839939170579116
348,300,287.19109887379403,170,1,0.25430937500000006,0.3839803059399128
349,300,282.92722701785493,179,1,0.25074687500000004,0.4220247868200143
350,44,-2.259404301270582,0,0,0.25022437500000005,0.4606882245703177
351,300,247.98369871517357,125,1,0.24666187500000003,0.42034980699419977
352,300,274.165729808806,149,1,0.243099375,0.42282184064388273
353,300,188.0916716855387,68,1,0.23953687499999998,0.4601078103482723
354,300,210.91453418553786,96,1,0.23597437499999996,0.43444072743256884
355,300,279.45246555885996,162,1,0.23241187500000005,0.4334609708189964
356,300,289.67128339770375,176,1,0.22884937500000002,0.4461653866370519
357,300,264.86650601726615,142,1,0.225286875,0.47206137945254645
358,300,267.5948067516409,152,1,0.22172437500000008,0.45342353284358977
359,300,267.6916835180181,152,1,0.21816187500000006,0.46859461853901546
360,66,-2.341236184616386,0,0,0.2173781250000001,0.4524518021128394
361,300,298.6442346934837,191,1,0.21381562500000006,0.4757479850451152
362,300,263.16375457258926,127,1,0.21025312500000004,0.444605709562699
363,300,200.15676954796788,95,1,0.20669062500000002,0.45014117966095607
364,300,215.67962698615122,81,1,0.2031281250000001,0.4721966921289762
365,300,176.04675724539672,86,1,0.19956562500000008,0.47048865973949433
366,300,270.62662367475923,133,1,0.19600312500000006,0.46954846849044163
367,300,292.61941197554677,176,1,0.19244062500000003,0.4988961849610011
368,300,193.92676927881314,75,1,0.188878125,0.5278896517554919
369,104,-0.8040666181911886,0,0,0.18764312500000002,0.5146023032183831
370,300,248.96571211690352,137,1,0.1840806250000001,0.4994167257348696
371,300,302.3566718436523,195,1,0.18051812500000008,0.5421110446254412
372,300,257.3313996076248,145,1,0.17695562499999995,0.5196418189009031
373,300,226.1559103933305,110,1,0.17339312500000004,0.5188746457298596
374,300,315.125973297645,204,1,0.169830625,0.5148113023241361
375,300,247.20446276443036,146,1,0.166268125,0.5350487068295479
376,300,297.47079835121315,184,1,0.16270562499999996,0.5071529299020767
377,300,290.676511983422,184,1,0.15914312500000005,0.5107740587989489
378,100,1.240868928532449,0,0,0.15795562500000004,0.4858603417873383
379,300,281.59129996117406,164,1,0.15439312500000002,0.5303283281127612
380,300,283.7560391649359,152,1,0.150830625,0.5265688515702883
381,69,-1.049335617005597,0,0,0.15001125000000004,0.5074224217214446
382,300,279.26227761285696,149,1,0.14644875000000002,0.522214110593001
383,300,318.9087220066204,211,1,0.14288625,0.5700956912835439
384,300,269.12575511308324,137,1,0.13932375000000008,0.5547232642769814
385,300,283.1468433728984,159,1,0.13576125000000006,0.5573768472671509
386,300,317.76596766727056,208,1,0.13219875000000003,0.5723874282836914
387,300,273.49784473426865,168,1,0.12863625000000012,0.5849901094039281
388,300,310.83589163389115,207,1,0.1250737500000001,0.5840889989336332
389,300,327.0436238075337,218,1,0.12151125000000007,0.5872083193063736
390,300,263.39642991327736,155,1,0.11794875000000005,0.5643004339933395
391,300,305.80881977868995,179,1,0.11438625000000002,0.5848419820268949
392,300,297.50947007990095,172,1,0.11082375,0.5592865824699402
393,300,334.4511182520332,232,1,0.10726124999999997,0.6017786327004433
394,300,257.079812240963,141,1,0.10369875000000006,0.5737180381019911
395,300,253.42192725301015,128,1,0.10013625000000004,0.5752609163522721
396,300,323.58636498842185,215,1,0.09657375000000001,0.58757973442475
397,300,294.2476748982453,180,1,0.09301124999999999,0.5814765631159147
398,300,150.01211925578835,75,1,0.08944875000000008,0.5809099889794985
399,300,280.03324671354375,191,1,0.08588625000000005,0.5888218146562576
400,300,340.82807138768436,235,1,0.08232375000000003,0.6443214898308118
401,300,291.32463949673127,194,1,0.07876125000000012,0.6444242809216182
402,300,354.094752241727,270,1,0.07519875000000009,0.6291097940007846
403,300,304.7656519010898,184,1,0.07163625000000007,0.6354077152411143
404,300,311.6686624108891,202,1,0.06807375000000004,0.6058276389042536
405,300,258.19272514132075,159,1,0.06451125000000013,0.6142643457651138
406,300,317.3306947357451,203,1,0.060948749999999996,0.6214717260996501
407,300,351.4194537570601,254,1,0.05738624999999997,0.6276839951674144
408,300,229.54300987905782,115,1,0.05382374999999995,0.6139333044489225
409,300,346.24062119775425,253,1,0.050261250000000035,0.6217436272899309
410,300,269.3909209180308,159,1,0.050000000000000044,0.6498175552487373
411,300,307.4748561204195,213,1,0.050000000000000044,0.622985393901666
412,300,315.771105129016,223,1,0.050000000000000044,0.6188666892051696
413,300,331.83108261773015,217,1,0.050000000000000044,0.6522774421175321
414,300,261.46764779528957,154,1,0.050000000000000044,0.6463126602768898
415,300,289.06220790787023,201,1,0.050000000000000044,0.6501513915260633
416,300,345.27465580493674,250,1,0.050000000000000044,0.6654614436626435
417,300,250.11651027186412,149,1,0.050000000000000044,0.6356685969233513
418,300,334.70729166983034,233,1,0.050000000000000044,0.6199186579386393
419,300,259.2971863908094,164,1,0.050000000000000044,0.624031073153019
420,57,-1.518497246414003,0,0,0.050000000000000044,0.7387931472376773
421,300,308.02321554039855,206,1,0.050000000000000044,0.6368936815857887
422,300,302.26134407057907,210,1,0.050000000000000044,0.6290742980440458
423,300,333.1886858783447,244,1,0.050000000000000044,0.6283952877918879
424,300,240.3336662522383,152,1,0.050000000000000044,0.6795986138780912
425,300,315.1784202423802,211,1,0.050000000000000044,0.6474512602885564
426,300,283.65326791392033,179,1,0.050000000000000044,0.6711714864770572
427,300,302.10215079537824,208,1,0.050000000000000044,0.6835803771018982
428,300,269.78274011539196,181,1,0.050000000000000044,0.661440667907397
429,300,329.1898106487264,240,1,0.050000000000000044,0.6869735812147458
430,300,282.40187435781013,183,1,0.050000000000000044,0.6959794374306997
431,300,325.4555302661852,222,1,0.050000000000000044,0.6451571454604467
432,300,311.50748574692466,216,1,0.050000000000000044,0.6355663984020551
433,300,316.17208103254916,209,1,0.050000000000000044,0.6462723287940025
434,300,335.8376111003938,238,1,0.050000000000000044,0.6827048400044441
